hora;dato;linea;robot;referencia
2023-05-09 09:57:40.556934;114.58;Linea 2;R1;programa1
2023-05-09 09:57:40.801967;118.46;Linea 2;R1;programa1
2023-05-09 09:57:41.041828;118.46;Linea 2;R1;programa1
2023-05-09 09:57:41.282230;122.19;Linea 2;R1;programa1
2023-05-09 09:57:41.521702;125.98;Linea 2;R1;programa1
2023-05-09 09:57:41.759947;125.98;Linea 2;R1;programa1
2023-05-09 09:57:42.002834;129.66;Linea 2;R1;programa1
2023-05-09 09:57:42.245833;129.66;Linea 2;R1;programa1
2023-05-09 09:57:42.487375;133.4;Linea 2;R1;programa1
2023-05-09 09:57:42.726623;137.05;Linea 2;R1;programa1
2023-05-09 09:57:42.968134;137.05;Linea 2;R1;programa1
2023-05-09 09:57:43.211978;140.61;Linea 2;R1;programa1
2023-05-09 09:57:43.452791;140.61;Linea 2;R1;programa1
2023-05-09 09:57:43.697486;144.37;Linea 2;R1;programa1
2023-05-09 09:57:43.934216;148.09;Linea 2;R1;programa1
2023-05-09 09:57:44.180773;148.09;Linea 2;R1;programa1
2023-05-09 09:57:44.418410;151.73;Linea 2;R1;programa1
2023-05-09 09:57:44.653953;151.73;Linea 2;R1;programa1
2023-05-09 09:57:44.898106;829.77;Linea 2;R1;programa1
2023-05-09 09:57:45.184739;976.95;Linea 2;R1;programa1
2023-05-09 09:57:45.451546;976.95;Linea 2;R1;programa1
2023-05-09 09:57:45.742642;972.56;Linea 2;R1;programa1
2023-05-09 09:57:45.979249;970.48;Linea 2;R1;programa1
2023-05-09 09:57:46.223977;970.48;Linea 2;R1;programa1
2023-05-09 09:57:46.463593;969.25;Linea 2;R1;programa1
2023-05-09 09:57:46.703474;969.25;Linea 2;R1;programa1
2023-05-09 09:57:46.946613;968.29;Linea 2;R1;programa1
2023-05-09 09:57:47.186371;967.5;Linea 2;R1;programa1
2023-05-09 09:57:47.425920;967.5;Linea 2;R1;programa1
2023-05-09 09:57:47.665589;966.87;Linea 2;R1;programa1
2023-05-09 09:57:47.902300;966.87;Linea 2;R1;programa1
2023-05-09 09:57:48.142817;966.09;Linea 2;R1;programa1
2023-05-09 09:57:48.380301;965.6;Linea 2;R1;programa1
2023-05-09 09:57:48.620580;965.6;Linea 2;R1;programa1
2023-05-09 09:57:48.859664;965.41;Linea 2;R1;programa1
2023-05-09 09:57:49.096967;965.41;Linea 2;R1;programa1
2023-05-09 09:57:49.334237;965.23;Linea 2;R1;programa1
2023-05-09 09:57:49.586898;964.93;Linea 2;R1;programa1
2023-05-09 09:57:49.830186;964.93;Linea 2;R1;programa1
2023-05-09 09:57:50.065416;965.32;Linea 2;R1;programa1
2023-05-09 09:57:50.308140;965.32;Linea 2;R1;programa1
2023-05-09 09:57:50.546351;965.36;Linea 2;R1;programa1
2023-05-09 09:57:50.781106;326.76;Linea 2;R1;programa1
2023-05-09 09:57:51.019371;326.76;Linea 2;R1;programa1
2023-05-09 09:57:51.255804;107.42;Linea 2;R1;programa1
2023-05-09 09:57:51.493245;107.42;Linea 2;R1;programa1
2023-05-09 09:57:51.732001;101.19;Linea 2;R1;programa1
2023-05-09 09:57:51.974154;105.32;Linea 2;R1;programa1
2023-05-09 09:57:52.222453;105.32;Linea 2;R1;programa1
2023-05-09 09:57:52.465452;109.19;Linea 2;R1;programa1
2023-05-09 09:57:52.710478;109.19;Linea 2;R1;programa1
2023-05-09 09:57:52.947750;113.05;Linea 2;R1;programa1
2023-05-09 09:57:53.184920;116.84;Linea 2;R1;programa1
2023-05-09 09:57:53.425553;116.84;Linea 2;R1;programa1
2023-05-09 09:57:53.666250;120.58;Linea 2;R1;programa1
2023-05-09 09:57:53.916503;120.58;Linea 2;R1;programa1
2023-05-09 09:57:54.155407;124.3;Linea 2;R1;programa1
2023-05-09 09:57:54.395638;128.08;Linea 2;R1;programa1
2023-05-09 09:57:54.634080;128.08;Linea 2;R1;programa1
2023-05-09 09:57:54.873669;131.74;Linea 2;R1;programa1
2023-05-09 09:57:55.127189;135.5;Linea 2;R1;programa1
2023-05-09 09:57:55.369623;135.5;Linea 2;R1;programa1
2023-05-09 09:57:55.607171;139.19;Linea 2;R1;programa1
2023-05-09 09:57:55.846897;139.19;Linea 2;R1;programa1
2023-05-09 09:57:56.087373;142.85;Linea 2;R1;programa1
2023-05-09 09:57:56.328817;146.49;Linea 2;R1;programa1
2023-05-09 09:57:56.572273;146.49;Linea 2;R1;programa1
2023-05-09 09:57:56.814031;150.11;Linea 2;R1;programa1
2023-05-09 09:57:57.053938;150.11;Linea 2;R1;programa1
2023-05-09 09:57:57.305349;954.45;Linea 2;R1;programa1
2023-05-09 09:57:57.542510;975.9;Linea 2;R1;programa1
2023-05-09 09:57:57.791975;975.9;Linea 2;R1;programa1
2023-05-09 09:57:58.030341;970.99;Linea 2;R1;programa1
2023-05-09 09:57:58.267323;970.99;Linea 2;R1;programa1
2023-05-09 09:57:58.512167;968.99;Linea 2;R1;programa1
2023-05-09 09:57:58.751003;968.1;Linea 2;R1;programa1
2023-05-09 09:57:58.991203;968.1;Linea 2;R1;programa1
2023-05-09 09:57:59.235900;967.27;Linea 2;R1;programa1
2023-05-09 09:57:59.476445;967.27;Linea 2;R1;programa1
2023-05-09 09:57:59.725412;966.65;Linea 2;R1;programa1
2023-05-09 09:57:59.972189;966.17;Linea 2;R1;programa1
2023-05-09 09:58:00.212555;966.17;Linea 2;R1;programa1
2023-05-09 09:58:00.454613;965.79;Linea 2;R1;programa1
2023-05-09 09:58:00.692297;965.79;Linea 2;R1;programa1
2023-05-09 09:58:00.930986;965.4;Linea 2;R1;programa1
2023-05-09 09:58:01.171398;965.13;Linea 2;R1;programa1
2023-05-09 09:58:01.411701;965.13;Linea 2;R1;programa1
2023-05-09 09:58:01.651415;964.84;Linea 2;R1;programa1
2023-05-09 09:58:01.895827;964.84;Linea 2;R1;programa1
2023-05-09 09:58:02.135496;964.49;Linea 2;R1;programa1
2023-05-09 09:58:02.375416;964.29;Linea 2;R1;programa1
2023-05-09 09:58:02.619634;964.29;Linea 2;R1;programa1
2023-05-09 09:58:02.857244;964.01;Linea 2;R1;programa1
2023-05-09 09:58:03.095478;964.01;Linea 2;R1;programa1
2023-05-09 09:58:03.341139;461.41;Linea 2;R1;programa1
2023-05-09 09:58:03.578524;114.8;Linea 2;R1;programa1
2023-05-09 09:58:03.820234;114.8;Linea 2;R1;programa1
2023-05-09 09:58:04.061608;100.28;Linea 2;R1;programa1
2023-05-09 09:58:04.300754;100.28;Linea 2;R1;programa1
2023-05-09 09:58:04.545040;103.95;Linea 2;R1;programa1
2023-05-09 09:58:04.790373;107.94;Linea 2;R1;programa1
2023-05-09 09:58:05.029853;107.94;Linea 2;R1;programa1
2023-05-09 09:58:05.275094;111.66;Linea 2;R1;programa1
2023-05-09 09:58:05.515927;111.66;Linea 2;R1;programa1
2023-05-09 09:58:05.755621;115.57;Linea 2;R1;programa1
2023-05-09 09:58:05.994255;119.31;Linea 2;R1;programa1
2023-05-09 09:58:06.234822;119.31;Linea 2;R1;programa1
2023-05-09 09:58:06.474576;122.97;Linea 2;R1;programa1
2023-05-09 09:58:06.717922;126.69;Linea 2;R1;programa1
2023-05-09 09:58:06.956556;126.69;Linea 2;R1;programa1
2023-05-09 09:58:07.195595;130.49;Linea 2;R1;programa1
2023-05-09 09:58:07.433794;130.49;Linea 2;R1;programa1
2023-05-09 09:58:07.673704;134.14;Linea 2;R1;programa1
2023-05-09 09:58:07.914406;134.14;Linea 2;R1;programa1
2023-05-09 09:58:08.158996;137.84;Linea 2;R1;programa1
2023-05-09 09:58:08.396465;141.52;Linea 2;R1;programa1
2023-05-09 09:58:08.637013;141.52;Linea 2;R1;programa1
2023-05-09 09:58:08.880522;145.2;Linea 2;R1;programa1
2023-05-09 09:58:09.119846;148.79;Linea 2;R1;programa1
2023-05-09 09:58:09.357295;148.79;Linea 2;R1;programa1
2023-05-09 09:58:09.607238;152.54;Linea 2;R1;programa1
2023-05-09 09:58:09.845950;152.54;Linea 2;R1;programa1
2023-05-09 09:58:10.091215;1007.78;Linea 2;R1;programa1
2023-05-09 09:58:10.329159;974.41;Linea 2;R1;programa1
2023-05-09 09:58:10.566017;974.41;Linea 2;R1;programa1
2023-05-09 09:58:10.806449;971.54;Linea 2;R1;programa1
2023-05-09 09:58:11.046069;971.54;Linea 2;R1;programa1
2023-05-09 09:58:11.289121;969.89;Linea 2;R1;programa1
2023-05-09 09:58:11.530366;968.98;Linea 2;R1;programa1
2023-05-09 09:58:11.768940;968.98;Linea 2;R1;programa1
2023-05-09 09:58:12.009048;968.13;Linea 2;R1;programa1
2023-05-09 09:58:12.250853;968.13;Linea 2;R1;programa1
2023-05-09 09:58:12.494241;967.34;Linea 2;R1;programa1
2023-05-09 09:58:12.737941;967.32;Linea 2;R1;programa1
2023-05-09 09:58:12.976589;967.32;Linea 2;R1;programa1
2023-05-09 09:58:13.211910;966.95;Linea 2;R1;programa1
2023-05-09 09:58:13.455006;966.95;Linea 2;R1;programa1
2023-05-09 09:58:13.701788;966.83;Linea 2;R1;programa1
2023-05-09 09:58:13.940152;966.61;Linea 2;R1;programa1
2023-05-09 09:58:14.183282;966.61;Linea 2;R1;programa1
2023-05-09 09:58:14.421968;966.25;Linea 2;R1;programa1
2023-05-09 09:58:14.657511;966.25;Linea 2;R1;programa1
2023-05-09 09:58:14.901861;966.01;Linea 2;R1;programa1
2023-05-09 09:58:15.141590;965.69;Linea 2;R1;programa1
2023-05-09 09:58:15.379008;965.69;Linea 2;R1;programa1
2023-05-09 09:58:15.617544;593.27;Linea 2;R1;programa1
2023-05-09 09:58:15.859759;593.27;Linea 2;R1;programa1
2023-05-09 09:58:16.102904;121.35;Linea 2;R1;programa1
2023-05-09 09:58:16.344241;102.03;Linea 2;R1;programa1
2023-05-09 09:58:16.584970;102.03;Linea 2;R1;programa1
2023-05-09 09:58:16.825371;105.64;Linea 2;R1;programa1
2023-05-09 09:58:17.068347;105.64;Linea 2;R1;programa1
2023-05-09 09:58:17.308591;109.54;Linea 2;R1;programa1
2023-05-09 09:58:17.554224;113.39;Linea 2;R1;programa1
2023-05-09 09:58:17.799136;113.39;Linea 2;R1;programa1
2023-05-09 09:58:18.038134;117.16;Linea 2;R1;programa1
2023-05-09 09:58:18.278288;117.16;Linea 2;R1;programa1
2023-05-09 09:58:18.519278;121.12;Linea 2;R1;programa1
2023-05-09 09:58:18.758955;124.72;Linea 2;R1;programa1
2023-05-09 09:58:19.005340;124.72;Linea 2;R1;programa1
2023-05-09 09:58:19.253987;128.54;Linea 2;R1;programa1
2023-05-09 09:58:19.495932;128.54;Linea 2;R1;programa1
2023-05-09 09:58:19.734265;132.19;Linea 2;R1;programa1
2023-05-09 09:58:19.973475;135.95;Linea 2;R1;programa1
2023-05-09 09:58:20.212735;135.95;Linea 2;R1;programa1
2023-05-09 09:58:20.455096;139.63;Linea 2;R1;programa1
2023-05-09 09:58:20.689724;139.63;Linea 2;R1;programa1
2023-05-09 09:58:20.928317;143.33;Linea 2;R1;programa1
2023-05-09 09:58:21.172654;147.05;Linea 2;R1;programa1
2023-05-09 09:58:21.405027;147.05;Linea 2;R1;programa1
2023-05-09 09:58:21.646233;150.71;Linea 2;R1;programa1
2023-05-09 09:58:21.890907;150.71;Linea 2;R1;programa1
2023-05-09 09:58:22.129223;154.5;Linea 2;R1;programa1
2023-05-09 09:58:22.377666;1034.04;Linea 2;R1;programa1
2023-05-09 09:58:22.636927;1034.04;Linea 2;R1;programa1
2023-05-09 09:58:22.875283;974.15;Linea 2;R1;programa1
2023-05-09 09:58:23.115079;967.0;Linea 2;R1;programa1
2023-05-09 09:58:23.354305;967.0;Linea 2;R1;programa1
2023-05-09 09:58:23.594154;962.43;Linea 2;R1;programa1
2023-05-09 09:58:23.847588;962.43;Linea 2;R1;programa1
2023-05-09 09:58:24.088998;968.6;Linea 2;R1;programa1
2023-05-09 09:58:24.330224;966.94;Linea 2;R1;programa1
2023-05-09 09:58:24.569655;966.94;Linea 2;R1;programa1
2023-05-09 09:58:24.810658;965.24;Linea 2;R1;programa1
2023-05-09 09:58:25.053893;965.24;Linea 2;R1;programa1
2023-05-09 09:58:25.291578;965.42;Linea 2;R1;programa1
2023-05-09 09:58:25.531452;965.04;Linea 2;R1;programa1
2023-05-09 09:58:25.775408;965.04;Linea 2;R1;programa1
2023-05-09 09:58:26.022180;965.06;Linea 2;R1;programa1
2023-05-09 09:58:26.267058;965.06;Linea 2;R1;programa1
2023-05-09 09:58:26.506949;964.67;Linea 2;R1;programa1
2023-05-09 09:58:26.748053;964.28;Linea 2;R1;programa1
2023-05-09 09:58:26.992443;964.28;Linea 2;R1;programa1
2023-05-09 09:58:27.231407;964.21;Linea 2;R1;programa1
2023-05-09 09:58:27.470283;964.21;Linea 2;R1;programa1
2023-05-09 09:58:27.712308;963.73;Linea 2;R1;programa1
2023-05-09 09:58:27.951852;963.74;Linea 2;R1;programa1
2023-05-09 09:58:28.191728;963.74;Linea 2;R1;programa1
2023-05-09 09:58:28.439467;209.93;Linea 2;R1;programa1
2023-05-09 09:58:28.680333;209.93;Linea 2;R1;programa1
2023-05-09 09:58:28.922300;100.56;Linea 2;R1;programa1
2023-05-09 09:58:29.161929;102.75;Linea 2;R1;programa1
2023-05-09 09:58:29.403056;102.75;Linea 2;R1;programa1
2023-05-09 09:58:29.645225;107.05;Linea 2;R1;programa1
2023-05-09 09:58:29.882135;107.05;Linea 2;R1;programa1
2023-05-09 09:58:30.125960;111.06;Linea 2;R1;programa1
2023-05-09 09:58:30.365074;115.12;Linea 2;R1;programa1
2023-05-09 09:58:30.604172;115.12;Linea 2;R1;programa1
2023-05-09 09:58:30.843147;119.12;Linea 2;R1;programa1
2023-05-09 09:58:31.087448;119.12;Linea 2;R1;programa1
2023-05-09 09:58:31.325408;123.0;Linea 2;R1;programa1
2023-05-09 09:58:31.615831;127.0;Linea 2;R1;programa1
2023-05-09 09:58:31.858349;127.0;Linea 2;R1;programa1
2023-05-09 09:58:32.102368;130.91;Linea 2;R1;programa1
2023-05-09 09:58:32.340853;134.85;Linea 2;R1;programa1
2023-05-09 09:58:32.648640;134.85;Linea 2;R1;programa1
2023-05-09 09:58:32.918242;138.78;Linea 2;R1;programa1
2023-05-09 09:58:33.178351;142.54;Linea 2;R1;programa1
2023-05-09 09:58:33.464814;142.54;Linea 2;R1;programa1
2023-05-09 09:58:33.740729;146.33;Linea 2;R1;programa1
2023-05-09 09:58:34.002132;150.26;Linea 2;R1;programa1
2023-05-09 09:58:34.273027;150.26;Linea 2;R1;programa1
2023-05-09 09:58:34.586459;154.08;Linea 2;R1;programa1
2023-05-09 09:58:34.860698;1012.17;Linea 2;R1;programa1
2023-05-09 09:58:35.119629;963.82;Linea 2;R1;programa1
2023-05-09 09:58:35.390201;963.82;Linea 2;R1;programa1
2023-05-09 09:58:35.627848;962.82;Linea 2;R1;programa1
2023-05-09 09:58:35.868784;962.82;Linea 2;R1;programa1
2023-05-09 09:58:36.111044;963.05;Linea 2;R1;programa1
2023-05-09 09:58:36.346883;970.17;Linea 2;R1;programa1
2023-05-09 09:58:36.588255;970.17;Linea 2;R1;programa1
2023-05-09 09:58:36.835336;968.04;Linea 2;R1;programa1
2023-05-09 09:58:37.081580;968.04;Linea 2;R1;programa1
2023-05-09 09:58:37.330404;967.29;Linea 2;R1;programa1
2023-05-09 09:58:37.572213;968.59;Linea 2;R1;programa1
2023-05-09 09:58:37.811221;968.59;Linea 2;R1;programa1
2023-05-09 09:58:38.052534;963.17;Linea 2;R1;programa1
2023-05-09 09:58:38.288316;963.17;Linea 2;R1;programa1
2023-05-09 09:58:38.527073;955.73;Linea 2;R1;programa1
2023-05-09 09:58:38.773140;965.43;Linea 2;R1;programa1
2023-05-09 09:58:39.017407;965.43;Linea 2;R1;programa1
2023-05-09 09:58:39.258691;962.92;Linea 2;R1;programa1
2023-05-09 09:58:39.502386;962.92;Linea 2;R1;programa1
2023-05-09 09:58:39.752407;964.93;Linea 2;R1;programa1
2023-05-09 09:58:39.996697;964.62;Linea 2;R1;programa1
2023-05-09 09:58:40.237275;964.62;Linea 2;R1;programa1
2023-05-09 09:58:40.477500;964.54;Linea 2;R1;programa1
2023-05-09 09:58:40.724488;245.62;Linea 2;R1;programa1
2023-05-09 09:58:40.961259;245.62;Linea 2;R1;programa1
2023-05-09 09:58:41.202654;103.01;Linea 2;R1;programa1
2023-05-09 09:58:41.445955;103.01;Linea 2;R1;programa1
2023-05-09 09:58:41.687573;101.66;Linea 2;R1;programa1
2023-05-09 09:58:41.931885;105.56;Linea 2;R1;programa1
2023-05-09 09:58:42.174472;105.56;Linea 2;R1;programa1
2023-05-09 09:58:42.415655;109.4;Linea 2;R1;programa1
2023-05-09 09:58:42.659793;109.4;Linea 2;R1;programa1
2023-05-09 09:58:42.901783;113.2;Linea 2;R1;programa1
2023-05-09 09:58:43.139792;116.95;Linea 2;R1;programa1
2023-05-09 09:58:43.393225;116.95;Linea 2;R1;programa1
2023-05-09 09:58:43.632101;120.72;Linea 2;R1;programa1
2023-05-09 09:58:43.881781;120.72;Linea 2;R1;programa1
2023-05-09 09:58:44.118080;124.41;Linea 2;R1;programa1
2023-05-09 09:58:44.357792;128.15;Linea 2;R1;programa1
2023-05-09 09:58:44.601026;128.15;Linea 2;R1;programa1
2023-05-09 09:58:44.842560;131.82;Linea 2;R1;programa1
2023-05-09 09:58:45.175811;135.53;Linea 2;R1;programa1
2023-05-09 09:58:45.452557;135.53;Linea 2;R1;programa1
2023-05-09 09:58:45.726750;139.23;Linea 2;R1;programa1
2023-05-09 09:58:45.967492;142.74;Linea 2;R1;programa1
2023-05-09 09:58:46.207275;142.74;Linea 2;R1;programa1
2023-05-09 09:58:46.456572;146.44;Linea 2;R1;programa1
2023-05-09 09:58:46.697035;146.44;Linea 2;R1;programa1
2023-05-09 09:58:46.937162;150.16;Linea 2;R1;programa1
2023-05-09 09:58:47.181782;162.8;Linea 2;R1;programa1
2023-05-09 09:58:47.423188;162.8;Linea 2;R1;programa1
2023-05-09 09:58:47.686137;986.62;Linea 2;R1;programa1
2023-05-09 09:58:47.927721;966.56;Linea 2;R1;programa1
2023-05-09 09:58:48.179424;966.56;Linea 2;R1;programa1
2023-05-09 09:58:48.421058;962.84;Linea 2;R1;programa1
2023-05-09 09:58:48.659339;962.84;Linea 2;R1;programa1
2023-05-09 09:58:48.914293;962.88;Linea 2;R1;programa1
2023-05-09 09:58:49.155337;964.27;Linea 2;R1;programa1
2023-05-09 09:58:49.400329;964.27;Linea 2;R1;programa1
2023-05-09 09:58:49.639422;963.29;Linea 2;R1;programa1
2023-05-09 09:58:49.880157;963.29;Linea 2;R1;programa1
2023-05-09 09:58:50.130171;963.0;Linea 2;R1;programa1
2023-05-09 09:58:50.370059;963.05;Linea 2;R1;programa1
2023-05-09 09:58:50.610616;963.05;Linea 2;R1;programa1
2023-05-09 09:58:50.849357;962.81;Linea 2;R1;programa1
2023-05-09 09:58:51.090166;962.81;Linea 2;R1;programa1
2023-05-09 09:58:51.331210;962.9;Linea 2;R1;programa1
2023-05-09 09:58:51.577346;962.91;Linea 2;R1;programa1
2023-05-09 09:58:51.816602;962.91;Linea 2;R1;programa1
2023-05-09 09:58:52.054205;962.85;Linea 2;R1;programa1
2023-05-09 09:58:52.295114;962.85;Linea 2;R1;programa1
2023-05-09 09:58:52.539485;962.87;Linea 2;R1;programa1
2023-05-09 09:58:52.780559;962.93;Linea 2;R1;programa1
2023-05-09 09:58:53.020923;962.93;Linea 2;R1;programa1
2023-05-09 09:58:53.254780;476.78;Linea 2;R1;programa1
2023-05-09 09:58:53.498564;476.78;Linea 2;R1;programa1
2023-05-09 09:58:53.741022;116.03;Linea 2;R1;programa1
2023-05-09 09:58:53.980262;95.63;Linea 2;R1;programa1
2023-05-09 09:58:54.222097;95.63;Linea 2;R1;programa1
2023-05-09 09:58:54.461341;99.77;Linea 2;R1;programa1
2023-05-09 09:58:54.699397;99.77;Linea 2;R1;programa1
2023-05-09 09:58:54.942052;103.58;Linea 2;R1;programa1
2023-05-09 09:58:55.182277;107.4;Linea 2;R1;programa1
2023-05-09 09:58:55.420149;107.4;Linea 2;R1;programa1
2023-05-09 09:58:55.662971;111.16;Linea 2;R1;programa1
2023-05-09 09:58:55.905068;111.16;Linea 2;R1;programa1
2023-05-09 09:58:56.144556;114.89;Linea 2;R1;programa1
2023-05-09 09:58:56.389811;118.59;Linea 2;R1;programa1
2023-05-09 09:58:56.632595;118.59;Linea 2;R1;programa1
2023-05-09 09:58:56.877830;122.34;Linea 2;R1;programa1
2023-05-09 09:58:57.119762;126.08;Linea 2;R1;programa1
2023-05-09 09:58:57.353760;126.08;Linea 2;R1;programa1
2023-05-09 09:58:57.600145;129.68;Linea 2;R1;programa1
2023-05-09 09:58:57.840386;129.68;Linea 2;R1;programa1
2023-05-09 09:58:58.080561;133.34;Linea 2;R1;programa1
2023-05-09 09:58:58.319038;137.04;Linea 2;R1;programa1
2023-05-09 09:58:58.553600;137.04;Linea 2;R1;programa1
2023-05-09 09:58:58.790246;140.61;Linea 2;R1;programa1
2023-05-09 09:58:59.034442;140.61;Linea 2;R1;programa1
2023-05-09 09:58:59.287031;144.31;Linea 2;R1;programa1
2023-05-09 09:58:59.527407;147.9;Linea 2;R1;programa1
2023-05-09 09:58:59.771135;147.9;Linea 2;R1;programa1
2023-05-09 09:59:00.011723;1017.81;Linea 2;R1;programa1
2023-05-09 09:59:00.273691;1017.81;Linea 2;R1;programa1
2023-05-09 09:59:00.517433;970.58;Linea 2;R1;programa1
2023-05-09 09:59:00.754619;964.13;Linea 2;R1;programa1
2023-05-09 09:59:00.998396;964.13;Linea 2;R1;programa1
2023-05-09 09:59:01.236755;963.83;Linea 2;R1;programa1
2023-05-09 09:59:01.487871;963.83;Linea 2;R1;programa1
2023-05-09 09:59:01.723030;966.98;Linea 2;R1;programa1
2023-05-09 09:59:01.964991;966.19;Linea 2;R1;programa1
2023-05-09 09:59:02.207144;966.19;Linea 2;R1;programa1
2023-05-09 09:59:02.444044;965.71;Linea 2;R1;programa1
2023-05-09 09:59:02.682478;965.71;Linea 2;R1;programa1
2023-05-09 09:59:02.926724;965.01;Linea 2;R1;programa1
2023-05-09 09:59:03.165833;964.57;Linea 2;R1;programa1
2023-05-09 09:59:03.403980;964.57;Linea 2;R1;programa1
2023-05-09 09:59:03.649745;963.89;Linea 2;R1;programa1
2023-05-09 09:59:03.889194;963.89;Linea 2;R1;programa1
2023-05-09 09:59:04.130369;963.22;Linea 2;R1;programa1
2023-05-09 09:59:04.376077;963.18;Linea 2;R1;programa1
2023-05-09 09:59:04.617796;963.18;Linea 2;R1;programa1
2023-05-09 09:59:04.859568;962.88;Linea 2;R1;programa1
2023-05-09 09:59:05.102519;962.88;Linea 2;R1;programa1
2023-05-09 09:59:05.341211;962.9;Linea 2;R1;programa1
2023-05-09 09:59:05.581058;603.73;Linea 2;R1;programa1
2023-05-09 09:59:05.822557;603.73;Linea 2;R1;programa1
2023-05-09 09:59:06.060426;122.37;Linea 2;R1;programa1
2023-05-09 09:59:06.304008;122.37;Linea 2;R1;programa1
2023-05-09 09:59:06.550099;97.21;Linea 2;R1;programa1
2023-05-09 09:59:06.790822;101.62;Linea 2;R1;programa1
2023-05-09 09:59:07.031582;101.62;Linea 2;R1;programa1
2023-05-09 09:59:07.272187;105.37;Linea 2;R1;programa1
2023-05-09 09:59:07.512142;105.37;Linea 2;R1;programa1
2023-05-09 09:59:07.760948;109.2;Linea 2;R1;programa1
2023-05-09 09:59:08.001162;113.02;Linea 2;R1;programa1
2023-05-09 09:59:08.252275;113.02;Linea 2;R1;programa1
2023-05-09 09:59:08.495245;116.78;Linea 2;R1;programa1
2023-05-09 09:59:08.733463;120.53;Linea 2;R1;programa1
2023-05-09 09:59:08.979307;120.53;Linea 2;R1;programa1
2023-05-09 09:59:09.219097;124.18;Linea 2;R1;programa1
2023-05-09 09:59:09.471176;124.18;Linea 2;R1;programa1
2023-05-09 09:59:09.718333;128.03;Linea 2;R1;programa1
2023-05-09 09:59:09.958347;131.55;Linea 2;R1;programa1
2023-05-09 09:59:10.207162;131.55;Linea 2;R1;programa1
2023-05-09 09:59:10.447413;135.33;Linea 2;R1;programa1
2023-05-09 09:59:10.690088;135.33;Linea 2;R1;programa1
2023-05-09 09:59:10.933620;138.98;Linea 2;R1;programa1
2023-05-09 09:59:11.177010;142.69;Linea 2;R1;programa1
2023-05-09 09:59:11.421533;142.69;Linea 2;R1;programa1
2023-05-09 09:59:11.664871;146.35;Linea 2;R1;programa1
2023-05-09 09:59:11.907038;146.35;Linea 2;R1;programa1
2023-05-09 09:59:12.146462;150.05;Linea 2;R1;programa1
2023-05-09 09:59:12.382292;238.17;Linea 2;R1;programa1
2023-05-09 09:59:12.622251;238.17;Linea 2;R1;programa1
2023-05-09 09:59:12.875335;972.9;Linea 2;R1;programa1
2023-05-09 09:59:13.113976;972.59;Linea 2;R1;programa1
2023-05-09 09:59:13.352398;972.59;Linea 2;R1;programa1
2023-05-09 09:59:13.594879;969.14;Linea 2;R1;programa1
2023-05-09 09:59:13.832022;969.14;Linea 2;R1;programa1
2023-05-09 09:59:14.073854;967.44;Linea 2;R1;programa1
2023-05-09 09:59:14.320522;966.34;Linea 2;R1;programa1
2023-05-09 09:59:14.557248;966.34;Linea 2;R1;programa1
2023-05-09 09:59:14.801887;965.7;Linea 2;R1;programa1
2023-05-09 09:59:15.042025;965.7;Linea 2;R1;programa1
2023-05-09 09:59:15.281847;965.19;Linea 2;R1;programa1
2023-05-09 09:59:15.519393;964.81;Linea 2;R1;programa1
2023-05-09 09:59:15.755709;964.81;Linea 2;R1;programa1
2023-05-09 09:59:16.000979;964.13;Linea 2;R1;programa1
2023-05-09 09:59:16.244475;964.13;Linea 2;R1;programa1
2023-05-09 09:59:16.488354;964.05;Linea 2;R1;programa1
2023-05-09 09:59:16.727465;963.98;Linea 2;R1;programa1
